,날짜,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구,종로구_label,중구_label,용산구_label,성동구_label,광진구_label,동대문구_label,중랑구_label,성북구_label,강북구_label,도봉구_label,노원구_label,은평구_label,서대문구_label,마포구_label,양천구_label,강서구_label,구로구_label,금천구_label,영등포구_label,동작구_label,관악구_label,서초구_label,강남구_label,송파구_label,강동구_label
110,2012-05-01,25.098947896890092,21.48608375574512,41.88044308746422,35.82127106845487,29.420479447986303,26.147564821075623,29.491963822336807,22.164299769799392,23.93402823493352,22.79516528026032,35.51994014984013,26.09503076384024,25.84068433824731,34.50247584617365,35.85416900865347,30.35629626268837,26.808190405506195,32.21061459815186,38.276978303638224,33.55600749230873,27.69369560558981,42.553265524572495,40.08872716422482,39.10495502201741,39.732940962916416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,2012-06-01,25.030790813899305,21.388716518185145,41.83631073488956,35.77203208719212,29.281748857545164,25.948607773648032,29.340126930426123,21.987181069481487,23.75070304211588,22.52967011008073,35.25019137028551,25.93726217379591,25.651459831671936,34.4426476937419,35.506649720324525,29.898050616387614,26.69362694116825,32.1408877076268,38.08357789251326,33.37903403793259,27.538127781518234,42.19929858053305,39.92788364849405,38.89568274717137,39.603515255443504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,2012-07-01,24.833057423854328,21.253523214606943,41.40067531265001,35.65062731319322,29.06027310364696,25.687937333703687,29.13478222310864,21.71293260213178,23.071229853705727,21.885771450939764,34.85893558688974,25.61039573204787,25.408369259082807,34.154137099743146,35.00224644242336,29.57546449951059,26.467718238679744,32.0355339001811,37.823785911878346,32.99107464258243,27.274392462121533,41.74199134875837,39.39447532031829,38.5763714169012,39.17746669969701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,2012-08-01,24.674060578266324,20.9236872401734,40.974365529413376,35.502749757946205,28.94575368107311,25.562108665719386,28.78271827643727,21.63007590702429,22.64396615364709,21.716818353993528,34.52679503503734,25.402317150020043,25.2247190672301,33.919451556560446,34.686026970217846,29.305765102681807,26.27385987057782,31.95662208169493,37.51634731847455,32.66097105737612,27.057937948443666,41.15183860917213,38.83186302027241,38.19113133405288,38.5885494383442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,2012-09-01,24.339275373818083,20.60323984968417,40.6146332235268,35.41019668319129,28.466659429798845,25.340419188082024,28.4213262839056,21.305530923823586,22.432392353560036,21.45380298514288,33.88279380282163,25.17369651037415,25.04470999431788,33.48448743366379,34.17040398747315,28.667115648850327,26.005239995046757,31.8320439344175,37.12393015089636,32.02034255331348,26.74984816992549,40.47902384746938,38.13591483529063,37.80780547759479,37.87444382365014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,2012-10-01,24.07287038961823,20.37754645330132,40.25829025728051,35.14706661350021,28.02584184749361,25.002906244149152,28.20998690937594,20.637101454175,21.89752002878976,20.3717943423299,33.25665287497613,24.691691020042605,24.55627901023444,33.06159017535679,33.6964077417028,28.10546124059857,25.65289006461183,31.56360591332174,36.58254753408349,31.409253361948515,25.92228499574096,39.961620313562754,37.83408431111952,37.4012712714476,37.55800454088609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,2012-11-01,23.735126530316748,20.089713612451927,39.98228495431847,34.79235203900468,27.85027336102474,24.809394042061456,27.931035441612728,20.34054297745561,21.26647900188587,19.44277756386717,33.01041855182218,24.393359703367835,24.33569580842997,32.744349313134464,33.37088730204299,27.719890716089203,25.420858987022527,31.39597327535903,36.08977410645,31.295894000528307,25.384516248301225,39.47204399803626,37.41505193252948,36.998479371106725,37.27640211541935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,2012-12-01,23.500926537577545,19.90778757597376,39.82556970648622,34.61630144158914,27.554713337895443,24.686632974862928,27.72499494895141,20.1931751246865,20.850457765433305,19.12435754645808,32.757652766809244,24.242468273887265,24.19840080343131,32.50063195160028,33.138648293416615,27.243169022093877,25.293661273518104,31.30929763045537,35.776644407513615,31.123446696568863,24.94842561304046,39.09649714830794,36.94379032969204,36.35379898583495,36.90685666501642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,2013-01-01,23.46198321851031,19.759836476877037,39.709086476541856,34.35819544653548,27.24788204401017,24.489509418846296,27.368478924894543,19.89446557434645,20.587662780568337,18.741181347242374,32.399336203176816,24.073315558108863,23.97785694692728,32.31698747617388,32.802678229247604,26.934626164426646,25.119208873554776,30.775345838774413,35.53758126518234,30.814312820429837,24.626494571323263,38.69126959606271,36.663801309101,35.98564053787056,36.55274057167361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
119,2013-02-01,23.430361830788517,19.65153697880469,39.54849644383602,34.139902755080065,27.06770477748996,24.351741802151885,27.26945695534123,19.59155248265797,19.999671211798063,18.2792094063341,32.23222688568385,23.94419821680645,23.83988697518558,32.198106863504165,32.40775311137568,26.70509523139738,24.9368308034738,30.06618708445493,35.34324414155504,30.628737475754487,24.508382054398545,38.25789971408936,36.461443853100015,35.66167075466113,36.53516223519588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
